@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
378,'2020/03/22 20:51:27:949',1,0.575336,-0.398704,0.147211,0.029636,0.465455,0.285579,0.22108,0.16344,0.255945,0.326599,0.298857,0.193084,0.287369,1,0,0,0,0,0
379,'2020/03/22 20:51:27:950',1,0.575336,-0.398704,0.147211,0.029636,0.465455,0.285579,0.22108,0.16344,0.255945,0.326599,0.298857,0.193084,0.287369,1,0,0,0,0,0
380,'2020/03/22 20:51:27:950',1,0.575336,-0.398704,0.147211,0.029636,0.465455,0.285579,0.22108,0.16344,0.255945,0.326599,0.298857,0.193084,0.287369,1,0,0,0,0,0
381,'2020/03/22 20:51:27:961',1,0.587585,-0.358315,0.191029,0.000861,0.456014,0.329996,0.235377,0.18512,0.28178,0.350446,0.337034,0.184853,0.292937,1,0,0,0,0,0
382,'2020/03/22 20:51:27:961',1,0.587585,-0.358315,0.191029,0.000861,0.456014,0.329996,0.235377,0.18512,0.28178,0.350446,0.337034,0.184853,0.292937,1,0,0,0,0,0
383,'2020/03/22 20:51:27:962',1,0.587585,-0.358315,0.191029,0.000861,0.456014,0.329996,0.235377,0.18512,0.28178,0.350446,0.337034,0.184853,0.292937,1,0,0,0,0,0
384,'2020/03/22 20:51:27:973',1,0.520989,-0.414677,0.116089,0.025102,0.490099,0.286595,0.181559,0.112433,0.204637,0.2846,0.283646,0.123798,0.248852,1,0,0,0,0,0
385,'2020/03/22 20:51:27:973',1,0.520989,-0.414677,0.116089,0.025102,0.490099,0.286595,0.181559,0.112433,0.204637,0.2846,0.283646,0.123798,0.248852,1,0,0,0,0,0
386,'2020/03/22 20:51:27:974',1,0.520989,-0.414677,0.116089,0.025102,0.490099,0.286595,0.181559,0.112433,0.204637,0.2846,0.283646,0.123798,0.248852,1,0,0,0,0,0
387,'2020/03/22 20:51:27:974',1,0.520989,-0.414677,0.116089,0.025102,0.490099,0.286595,0.181559,0.112433,0.204637,0.2846,0.283646,0.123798,0.248852,1,0,0,0,0,0
388,'2020/03/22 20:51:27:984',1,0.599789,-0.348025,0.110379,0.005913,0.414903,0.256468,0.170696,0.115996,0.17674,0.24451,0.255802,0.149378,0.259308,1,0,0,0,0,0
389,'2020/03/22 20:51:27:985',1,0.599789,-0.348025,0.110379,0.005913,0.414903,0.256468,0.170696,0.115996,0.17674,0.24451,0.255802,0.149378,0.259308,1,0,0,0,0,0
390,'2020/03/22 20:51:27:985',1,0.599789,-0.348025,0.110379,0.005913,0.414903,0.256468,0.170696,0.115996,0.17674,0.24451,0.255802,0.149378,0.259308,1,0,0,0,0,0
391,'2020/03/22 20:51:27:996',1,0.567278,-0.393487,0.139894,-0.003024,0.454662,0.27236,0.215051,0.14705,0.212397,0.29442,0.292247,0.162035,0.314248,1,0,0,0,0,0
392,'2020/03/22 20:51:27:996',1,0.567278,-0.393487,0.139894,-0.003024,0.454662,0.27236,0.215051,0.14705,0.212397,0.29442,0.292247,0.162035,0.314248,1,0,0,0,0,0
393,'2020/03/22 20:51:27:996',1,0.567278,-0.393487,0.139894,-0.003024,0.454662,0.27236,0.215051,0.14705,0.212397,0.29442,0.292247,0.162035,0.314248,1,0,0,0,0,0
394,'2020/03/22 20:51:28:007',1,0.554067,-0.407247,0.157326,0.023842,0.454923,0.261971,0.207732,0.116918,0.190933,0.28725,0.305406,0.145023,0.268494,1,0,0,0,0,0
395,'2020/03/22 20:51:28:008',1,0.554067,-0.407247,0.157326,0.023842,0.454923,0.261971,0.207732,0.116918,0.190933,0.28725,0.305406,0.145023,0.268494,1,0,0,0,0,0
396,'2020/03/22 20:51:28:008',1,0.554067,-0.407247,0.157326,0.023842,0.454923,0.261971,0.207732,0.116918,0.190933,0.28725,0.305406,0.145023,0.268494,1,0,0,0,0,0
397,'2020/03/22 20:51:28:008',1,0.554067,-0.407247,0.157326,0.023842,0.454923,0.261971,0.207732,0.116918,0.190933,0.28725,0.305406,0.145023,0.268494,1,0,0,0,0,0
398,'2020/03/22 20:51:28:009',1,0.554067,-0.407247,0.157326,0.023842,0.454923,0.261971,0.207732,0.116918,0.190933,0.28725,0.305406,0.145023,0.268494,1,0,0,0,0,0
399,'2020/03/22 20:51:28:019',1,0.514191,-0.374875,0.178024,0.055679,0.469903,0.264889,0.223583,0.176764,0.226685,0.326832,0.288442,0.136933,0.325393,1,0,0,0,0,0
400,'2020/03/22 20:51:28:019',1,0.514191,-0.374875,0.178024,0.055679,0.469903,0.264889,0.223583,0.176764,0.226685,0.326832,0.288442,0.136933,0.325393,1,0,0,0,0,0
401,'2020/03/22 20:51:28:019',1,0.514191,-0.374875,0.178024,0.055679,0.469903,0.264889,0.223583,0.176764,0.226685,0.326832,0.288442,0.136933,0.325393,1,0,0,0,0,0
402,'2020/03/22 20:51:28:030',1,0.600856,-0.370248,0.171439,0.009229,0.465729,0.332007,0.262022,0.164514,0.241757,0.318829,0.329205,0.200761,0.334522,1,0,0,0,0,0
403,'2020/03/22 20:51:28:031',1,0.600856,-0.370248,0.171439,0.009229,0.465729,0.332007,0.262022,0.164514,0.241757,0.318829,0.329205,0.200761,0.334522,1,0,0,0,0,0
404,'2020/03/22 20:51:28:031',1,0.600856,-0.370248,0.171439,0.009229,0.465729,0.332007,0.262022,0.164514,0.241757,0.318829,0.329205,0.200761,0.334522,1,0,0,0,0,0
405,'2020/03/22 20:51:28:043',1,0.625744,-0.381429,0.100782,-0.002046,0.438524,0.295568,0.217076,0.180632,0.282678,0.332876,0.321737,0.167479,0.300362,1,0,0,0,0,0
406,'2020/03/22 20:51:28:043',1,0.625744,-0.381429,0.100782,-0.002046,0.438524,0.295568,0.217076,0.180632,0.282678,0.332876,0.321737,0.167479,0.300362,1,0,0,0,0,0
407,'2020/03/22 20:51:28:043',1,0.625744,-0.381429,0.100782,-0.002046,0.438524,0.295568,0.217076,0.180632,0.282678,0.332876,0.321737,0.167479,0.300362,1,0,0,0,0,0
408,'2020/03/22 20:51:28:043',1,0.625744,-0.381429,0.100782,-0.002046,0.438524,0.295568,0.217076,0.180632,0.282678,0.332876,0.321737,0.167479,0.300362,1,0,0,0,0,0
409,'2020/03/22 20:51:28:054',1,0.567388,-0.40286,0.126719,0.024638,0.43981,0.258971,0.201838,0.149329,0.263404,0.335738,0.312795,0.173652,0.272397,1,0,0,0,0,0
410,'2020/03/22 20:51:28:054',1,0.567388,-0.40286,0.126719,0.024638,0.43981,0.258971,0.201838,0.149329,0.263404,0.335738,0.312795,0.173652,0.272397,1,0,0,0,0,0
411,'2020/03/22 20:51:28:054',1,0.567388,-0.40286,0.126719,0.024638,0.43981,0.258971,0.201838,0.149329,0.263404,0.335738,0.312795,0.173652,0.272397,1,0,0,0,0,0
412,'2020/03/22 20:51:28:065',1,0.586215,-0.362539,0.189376,0.010314,0.466778,0.321378,0.223015,0.194519,0.277636,0.335988,0.324138,0.206442,0.317285,1,0,0,0,0,0
413,'2020/03/22 20:51:28:066',1,0.586215,-0.362539,0.189376,0.010314,0.466778,0.321378,0.223015,0.194519,0.277636,0.335988,0.324138,0.206442,0.317285,1,0,0,0,0,0
414,'2020/03/22 20:51:28:066',1,0.586215,-0.362539,0.189376,0.010314,0.466778,0.321378,0.223015,0.194519,0.277636,0.335988,0.324138,0.206442,0.317285,1,0,0,0,0,0
415,'2020/03/22 20:51:28:077',1,0.535931,-0.408915,0.144244,0.022754,0.501039,0.319152,0.215557,0.141527,0.243149,0.328987,0.315248,0.140387,0.252824,1,0,0,0,0,0
416,'2020/03/22 20:51:28:078',1,0.535931,-0.408915,0.144244,0.022754,0.501039,0.319152,0.215557,0.141527,0.243149,0.328987,0.315248,0.140387,0.252824,1,0,0,0,0,0
417,'2020/03/22 20:51:28:078',1,0.535931,-0.408915,0.144244,0.022754,0.501039,0.319152,0.215557,0.141527,0.243149,0.328987,0.315248,0.140387,0.252824,1,0,0,0,0,0
418,'2020/03/22 20:51:28:078',1,0.535931,-0.408915,0.144244,0.022754,0.501039,0.319152,0.215557,0.141527,0.243149,0.328987,0.315248,0.140387,0.252824,1,0,0,0,0,0
419,'2020/03/22 20:51:28:078',1,0.535931,-0.408915,0.144244,0.022754,0.501039,0.319152,0.215557,0.141527,0.243149,0.328987,0.315248,0.140387,0.252824,1,0,0,0,0,0
420,'2020/03/22 20:51:28:089',1,0.545095,-0.391202,0.065382,0.003023,0.410181,0.235331,0.163006,0.105412,0.18847,0.253537,0.264696,0.153046,0.283224,1,0,0,0,0,0
421,'2020/03/22 20:51:28:089',1,0.545095,-0.391202,0.065382,0.003023,0.410181,0.235331,0.163006,0.105412,0.18847,0.253537,0.264696,0.153046,0.283224,1,0,0,0,0,0
422,'2020/03/22 20:51:28:089',1,0.545095,-0.391202,0.065382,0.003023,0.410181,0.235331,0.163006,0.105412,0.18847,0.253537,0.264696,0.153046,0.283224,1,0,0,0,0,0
423,'2020/03/22 20:51:28:100',1,0.563748,-0.395188,0.134087,-0.004929,0.452599,0.283486,0.216714,0.157893,0.222941,0.294342,0.28349,0.155196,0.296119,1,0,0,0,0,0
424,'2020/03/22 20:51:28:100',1,0.563748,-0.395188,0.134087,-0.004929,0.452599,0.283486,0.216714,0.157893,0.222941,0.294342,0.28349,0.155196,0.296119,1,0,0,0,0,0
425,'2020/03/22 20:51:28:101',1,0.563748,-0.395188,0.134087,-0.004929,0.452599,0.283486,0.216714,0.157893,0.222941,0.294342,0.28349,0.155196,0.296119,1,0,0,0,0,0
426,'2020/03/22 20:51:28:112',1,0.546109,-0.413948,0.140678,0.001005,0.458977,0.262938,0.207584,0.116568,0.192841,0.288275,0.315681,0.161483,0.299021,1,0,0,0,0,0
427,'2020/03/22 20:51:28:112',1,0.546109,-0.413948,0.140678,0.001005,0.458977,0.262938,0.207584,0.116568,0.192841,0.288275,0.315681,0.161483,0.299021,1,0,0,0,0,0
428,'2020/03/22 20:51:28:112',1,0.546109,-0.413948,0.140678,0.001005,0.458977,0.262938,0.207584,0.116568,0.192841,0.288275,0.315681,0.161483,0.299021,1,0,0,0,0,0
429,'2020/03/22 20:51:28:113',1,0.546109,-0.413948,0.140678,0.001005,0.458977,0.262938,0.207584,0.116568,0.192841,0.288275,0.315681,0.161483,0.299021,1,0,0,0,0,0
430,'2020/03/22 20:51:28:126',1,0.518414,-0.37768,0.18226,0.047768,0.445579,0.254467,0.231606,0.173284,0.211484,0.313941,0.288837,0.135238,0.303952,1,0,0,0,0,0
431,'2020/03/22 20:51:28:126',1,0.518414,-0.37768,0.18226,0.047768,0.445579,0.254467,0.231606,0.173284,0.211484,0.313941,0.288837,0.135238,0.303952,1,0,0,0,0,0
432,'2020/03/22 20:51:28:127',1,0.518414,-0.37768,0.18226,0.047768,0.445579,0.254467,0.231606,0.173284,0.211484,0.313941,0.288837,0.135238,0.303952,1,0,0,0,0,0
433,'2020/03/22 20:51:28:135',1,0.581549,-0.382619,0.169912,0.032222,0.479755,0.316257,0.222575,0.144547,0.23098,0.334063,0.325874,0.199169,0.35346,1,0,0,0,0,0
434,'2020/03/22 20:51:28:135',1,0.581549,-0.382619,0.169912,0.032222,0.479755,0.316257,0.222575,0.144547,0.23098,0.334063,0.325874,0.199169,0.35346,1,0,0,0,0,0
435,'2020/03/22 20:51:28:135',1,0.581549,-0.382619,0.169912,0.032222,0.479755,0.316257,0.222575,0.144547,0.23098,0.334063,0.325874,0.199169,0.35346,1,0,0,0,0,0
436,'2020/03/22 20:51:28:147',1,0.612099,-0.391535,0.111458,-0.003195,0.442446,0.302948,0.254066,0.185216,0.265049,0.306694,0.315244,0.159478,0.281335,1,0,0,0,0,0
437,'2020/03/22 20:51:28:147',1,0.612099,-0.391535,0.111458,-0.003195,0.442446,0.302948,0.254066,0.185216,0.265049,0.306694,0.315244,0.159478,0.281335,1,0,0,0,0,0
438,'2020/03/22 20:51:28:148',1,0.612099,-0.391535,0.111458,-0.003195,0.442446,0.302948,0.254066,0.185216,0.265049,0.306694,0.315244,0.159478,0.281335,1,0,0,0,0,0
439,'2020/03/22 20:51:28:148',1,0.612099,-0.391535,0.111458,-0.003195,0.442446,0.302948,0.254066,0.185216,0.265049,0.306694,0.315244,0.159478,0.281335,1,0,0,0,0,0
440,'2020/03/22 20:51:28:148',1,0.612099,-0.391535,0.111458,-0.003195,0.442446,0.302948,0.254066,0.185216,0.265049,0.306694,0.315244,0.159478,0.281335,1,0,0,0,0,0
441,'2020/03/22 20:51:28:158',1,0.600807,-0.377398,0.123418,0.021901,0.432897,0.260377,0.184,0.151891,0.275227,0.351784,0.331145,0.165166,0.275586,1,0,0,0,0,0
442,'2020/03/22 20:51:28:159',1,0.600807,-0.377398,0.123418,0.021901,0.432897,0.260377,0.184,0.151891,0.275227,0.351784,0.331145,0.165166,0.275586,1,0,0,0,0,0
443,'2020/03/22 20:51:28:159',1,0.600807,-0.377398,0.123418,0.021901,0.432897,0.260377,0.184,0.151891,0.275227,0.351784,0.331145,0.165166,0.275586,1,0,0,0,0,0
444,'2020/03/22 20:51:28:170',1,0.572739,-0.381769,0.17342,0.024318,0.482425,0.314235,0.223304,0.182775,0.264737,0.329613,0.309661,0.216192,0.31912,1,0,0,0,0,0
445,'2020/03/22 20:51:28:170',1,0.572739,-0.381769,0.17342,0.024318,0.482425,0.314235,0.223304,0.182775,0.264737,0.329613,0.309661,0.216192,0.31912,1,0,0,0,0,0
446,'2020/03/22 20:51:28:170',1,0.572739,-0.381769,0.17342,0.024318,0.482425,0.314235,0.223304,0.182775,0.264737,0.329613,0.309661,0.216192,0.31912,1,0,0,0,0,0
447,'2020/03/22 20:51:28:182',1,0.548573,-0.396919,0.159803,-0.00066,0.472034,0.324897,0.227502,0.158902,0.271213,0.360877,0.346248,0.170567,0.275585,1,0,0,0,0,0
448,'2020/03/22 20:51:28:182',1,0.548573,-0.396919,0.159803,-0.00066,0.472034,0.324897,0.227502,0.158902,0.271213,0.360877,0.346248,0.170567,0.275585,1,0,0,0,0,0
449,'2020/03/22 20:51:28:182',1,0.548573,-0.396919,0.159803,-0.00066,0.472034,0.324897,0.227502,0.158902,0.271213,0.360877,0.346248,0.170567,0.275585,1,0,0,0,0,0
450,'2020/03/22 20:51:28:194',1,0.528079,-0.404007,0.082242,0.015579,0.450083,0.249193,0.161384,0.101687,0.183014,0.254963,0.260901,0.124419,0.260871,1,0,0,0,0,0
451,'2020/03/22 20:51:28:194',1,0.528079,-0.404007,0.082242,0.015579,0.450083,0.249193,0.161384,0.101687,0.183014,0.254963,0.260901,0.124419,0.260871,1,0,0,0,0,0
452,'2020/03/22 20:51:28:194',1,0.528079,-0.404007,0.082242,0.015579,0.450083,0.249193,0.161384,0.101687,0.183014,0.254963,0.260901,0.124419,0.260871,1,0,0,0,0,0
453,'2020/03/22 20:51:28:194',1,0.528079,-0.404007,0.082242,0.015579,0.450083,0.249193,0.161384,0.101687,0.183014,0.254963,0.260901,0.124419,0.260871,1,0,0,0,0,0
454,'2020/03/22 20:51:28:205',1,0.577408,-0.381981,0.13096,-0.005511,0.449871,0.293529,0.204941,0.152824,0.201687,0.261541,0.263111,0.144045,0.267062,1,0,0,0,0,0
455,'2020/03/22 20:51:28:205',1,0.577408,-0.381981,0.13096,-0.005511,0.449871,0.293529,0.204941,0.152824,0.201687,0.261541,0.263111,0.144045,0.267062,1,0,0,0,0,0
456,'2020/03/22 20:51:28:205',1,0.577408,-0.381981,0.13096,-0.005511,0.449871,0.293529,0.204941,0.152824,0.201687,0.261541,0.263111,0.144045,0.267062,1,0,0,0,0,0
457,'2020/03/22 20:51:28:217',1,0.557244,-0.400855,0.138494,-0.009136,0.455906,0.263214,0.210621,0.130756,0.202823,0.28939,0.304698,0.166887,0.320208,1,0,0,0,0,0
458,'2020/03/22 20:51:28:217',1,0.557244,-0.400855,0.138494,-0.009136,0.455906,0.263214,0.210621,0.130756,0.202823,0.28939,0.304698,0.166887,0.320208,1,0,0,0,0,0
459,'2020/03/22 20:51:28:217',1,0.557244,-0.400855,0.138494,-0.009136,0.455906,0.263214,0.210621,0.130756,0.202823,0.28939,0.304698,0.166887,0.320208,1,0,0,0,0,0
460,'2020/03/22 20:51:28:217',1,0.557244,-0.400855,0.138494,-0.009136,0.455906,0.263214,0.210621,0.130756,0.202823,0.28939,0.304698,0.166887,0.320208,1,0,0,0,0,0
461,'2020/03/22 20:51:28:218',1,0.557244,-0.400855,0.138494,-0.009136,0.455906,0.263214,0.210621,0.130756,0.202823,0.28939,0.304698,0.166887,0.320208,1,0,0,0,0,0
462,'2020/03/22 20:51:28:228',1,0.53701,-0.39451,0.170543,0.035848,0.43703,0.253283,0.219977,0.146551,0.202405,0.300783,0.291652,0.134879,0.276427,1,0,0,0,0,0
463,'2020/03/22 20:51:28:228',1,0.53701,-0.39451,0.170543,0.035848,0.43703,0.253283,0.219977,0.146551,0.202405,0.300783,0.291652,0.134879,0.276427,1,0,0,0,0,0
464,'2020/03/22 20:51:28:229',1,0.53701,-0.39451,0.170543,0.035848,0.43703,0.253283,0.219977,0.146551,0.202405,0.300783,0.291652,0.134879,0.276427,1,0,0,0,0,0
465,'2020/03/22 20:51:28:239',1,0.538599,-0.38708,0.167039,0.051208,0.487895,0.294368,0.212275,0.154743,0.229818,0.335756,0.307041,0.171525,0.35276,1,0,0,0,0,0
466,'2020/03/22 20:51:28:240',1,0.538599,-0.38708,0.167039,0.051208,0.487895,0.294368,0.212275,0.154743,0.229818,0.335756,0.307041,0.171525,0.35276,1,0,0,0,0,0
467,'2020/03/22 20:51:28:240',1,0.538599,-0.38708,0.167039,0.051208,0.487895,0.294368,0.212275,0.154743,0.229818,0.335756,0.307041,0.171525,0.35276,1,0,0,0,0,0
468,'2020/03/22 20:51:28:251',1,0.605595,-0.376908,0.147295,-0.000468,0.453383,0.322325,0.282593,0.183826,0.247375,0.298691,0.324273,0.177991,0.298076,1,0,0,0,0,0
469,'2020/03/22 20:51:28:251',1,0.605595,-0.376908,0.147295,-0.000468,0.453383,0.322325,0.282593,0.183826,0.247375,0.298691,0.324273,0.177991,0.298076,1,0,0,0,0,0
470,'2020/03/22 20:51:28:252',1,0.605595,-0.376908,0.147295,-0.000468,0.453383,0.322325,0.282593,0.183826,0.247375,0.298691,0.324273,0.177991,0.298076,1,0,0,0,0,0
471,'2020/03/22 20:51:28:263',1,0.628836,-0.370181,0.109026,0.008734,0.433024,0.278926,0.185387,0.165045,0.278594,0.347452,0.331653,0.16674,0.299018,1,0,0,0,0,0
472,'2020/03/22 20:51:28:263',1,0.628836,-0.370181,0.109026,0.008734,0.433024,0.278926,0.185387,0.165045,0.278594,0.347452,0.331653,0.16674,0.299018,1,0,0,0,0,0
473,'2020/03/22 20:51:28:263',1,0.628836,-0.370181,0.109026,0.008734,0.433024,0.278926,0.185387,0.165045,0.278594,0.347452,0.331653,0.16674,0.299018,1,0,0,0,0,0
474,'2020/03/22 20:51:28:263',1,0.628836,-0.370181,0.109026,0.008734,0.433024,0.278926,0.185387,0.165045,0.278594,0.347452,0.331653,0.16674,0.299018,1,0,0,0,0,0
475,'2020/03/22 20:51:28:274',1,0.575973,-0.396614,0.151198,0.029394,0.469125,0.290557,0.222595,0.166527,0.256396,0.326706,0.299007,0.197321,0.292016,1,0,0,0,0,0
476,'2020/03/22 20:51:28:275',1,0.575973,-0.396614,0.151198,0.029394,0.469125,0.290557,0.222595,0.166527,0.256396,0.326706,0.299007,0.197321,0.292016,1,0,0,0,0,0
477,'2020/03/22 20:51:28:276',1,0.575973,-0.396614,0.151198,0.029394,0.469125,0.290557,0.222595,0.166527,0.256396,0.326706,0.299007,0.197321,0.292016,1,0,0,0,0,0
478,'2020/03/22 20:51:28:286',1,0.585663,-0.360271,0.188947,-0.000021,0.457149,0.330932,0.235915,0.180828,0.28027,0.352063,0.338333,0.181661,0.28921,1,0,0,0,0,0
479,'2020/03/22 20:51:28:286',1,0.585663,-0.360271,0.188947,-0.000021,0.457149,0.330932,0.235915,0.180828,0.28027,0.352063,0.338333,0.181661,0.28921,1,0,0,0,0,0
480,'2020/03/22 20:51:28:287',1,0.585663,-0.360271,0.188947,-0.000021,0.457149,0.330932,0.235915,0.180828,0.28027,0.352063,0.338333,0.181661,0.28921,1,0,0,0,0,0
481,'2020/03/22 20:51:28:287',1,0.585663,-0.360271,0.188947,-0.000021,0.457149,0.330932,0.235915,0.180828,0.28027,0.352063,0.338333,0.181661,0.28921,1,0,0,0,0,0
482,'2020/03/22 20:51:28:287',1,0.585663,-0.360271,0.188947,-0.000021,0.457149,0.330932,0.235915,0.180828,0.28027,0.352063,0.338333,0.181661,0.28921,1,0,0,0,0,0
483,'2020/03/22 20:51:28:295',1,0.585663,-0.360271,0.188947,-0.000021,0.457149,0.330932,0.235915,0.180828,0.28027,0.352063,0.338333,0.181661,0.28921,1,0,0,0,0,0
484,'2020/03/22 20:51:28:298',1,0.519779,-0.414465,0.111254,0.024594,0.485804,0.280554,0.176839,0.108924,0.199521,0.27887,0.279937,0.123002,0.250304,1,0,0,0,0,0
485,'2020/03/22 20:51:28:298',1,0.519779,-0.414465,0.111254,0.024594,0.485804,0.280554,0.176839,0.108924,0.199521,0.27887,0.279937,0.123002,0.250304,1,0,0,0,0,0
486,'2020/03/22 20:51:28:309',1,0.604086,-0.349055,0.115359,0.001765,0.417533,0.260655,0.169864,0.118333,0.171946,0.240916,0.253678,0.147436,0.253729,1,0,0,0,0,0
487,'2020/03/22 20:51:28:309',1,0.604086,-0.349055,0.115359,0.001765,0.417533,0.260655,0.169864,0.118333,0.171946,0.240916,0.253678,0.147436,0.253729,1,0,0,0,0,0
488,'2020/03/22 20:51:28:309',1,0.604086,-0.349055,0.115359,0.001765,0.417533,0.260655,0.169864,0.118333,0.171946,0.240916,0.253678,0.147436,0.253729,1,0,0,0,0,0
489,'2020/03/22 20:51:28:321',1,0.567955,-0.392355,0.141433,-0.002932,0.455604,0.271537,0.215198,0.145459,0.210802,0.293401,0.293528,0.162821,0.316014,1,0,0,0,0,0
490,'2020/03/22 20:51:28:321',1,0.567955,-0.392355,0.141433,-0.002932,0.455604,0.271537,0.215198,0.145459,0.210802,0.293401,0.293528,0.162821,0.316014,1,0,0,0,0,0
491,'2020/03/22 20:51:28:321',1,0.567955,-0.392355,0.141433,-0.002932,0.455604,0.271537,0.215198,0.145459,0.210802,0.293401,0.293528,0.162821,0.316014,1,0,0,0,0,0
492,'2020/03/22 20:51:28:332',1,0.553194,-0.406131,0.159037,0.026312,0.452796,0.261092,0.208481,0.119226,0.192283,0.288205,0.302779,0.142872,0.266942,1,0,0,0,0,0
493,'2020/03/22 20:51:28:333',1,0.553194,-0.406131,0.159037,0.026312,0.452796,0.261092,0.208481,0.119226,0.192283,0.288205,0.302779,0.142872,0.266942,1,0,0,0,0,0
494,'2020/03/22 20:51:28:333',1,0.553194,-0.406131,0.159037,0.026312,0.452796,0.261092,0.208481,0.119226,0.192283,0.288205,0.302779,0.142872,0.266942,1,0,0,0,0,0
495,'2020/03/22 20:51:28:333',1,0.553194,-0.406131,0.159037,0.026312,0.452796,0.261092,0.208481,0.119226,0.192283,0.288205,0.302779,0.142872,0.266942,1,0,0,0,0,0
496,'2020/03/22 20:51:28:344',1,0.515481,-0.375845,0.176663,0.056425,0.473948,0.268089,0.221546,0.175184,0.22889,0.328714,0.28906,0.138962,0.328699,1,0,0,0,0,0
497,'2020/03/22 20:51:28:345',1,0.515481,-0.375845,0.176663,0.056425,0.473948,0.268089,0.221546,0.175184,0.22889,0.328714,0.28906,0.138962,0.328699,1,0,0,0,0,0
498,'2020/03/22 20:51:28:345',1,0.515481,-0.375845,0.176663,0.056425,0.473948,0.268089,0.221546,0.175184,0.22889,0.328714,0.28906,0.138962,0.328699,1,0,0,0,0,0
499,'2020/03/22 20:51:28:356',1,0.600546,-0.370196,0.170232,0.00698,0.463627,0.332751,0.268836,0.169093,0.242672,0.315295,0.329372,0.199255,0.330157,1,0,0,0,0,0
500,'2020/03/22 20:51:28:356',1,0.600546,-0.370196,0.170232,0.00698,0.463627,0.332751,0.268836,0.169093,0.242672,0.315295,0.329372,0.199255,0.330157,1,0,0,0,0,0
501,'2020/03/22 20:51:28:356',1,0.600546,-0.370196,0.170232,0.00698,0.463627,0.332751,0.268836,0.169093,0.242672,0.315295,0.329372,0.199255,0.330157,1,0,0,0,0,0
502,'2020/03/22 20:51:28:367',1,0.628069,-0.378536,0.100736,-0.001492,0.438247,0.294454,0.211335,0.179275,0.283956,0.336106,0.323124,0.168722,0.303466,1,0,0,0,0,0
503,'2020/03/22 20:51:28:368',1,0.628069,-0.378536,0.100736,-0.001492,0.438247,0.294454,0.211335,0.179275,0.283956,0.336106,0.323124,0.168722,0.303466,1,0,0,0,0,0
504,'2020/03/22 20:51:28:368',1,0.628069,-0.378536,0.100736,-0.001492,0.438247,0.294454,0.211335,0.179275,0.283956,0.336106,0.323124,0.168722,0.303466,1,0,0,0,0,0
505,'2020/03/22 20:51:28:368',1,0.628069,-0.378536,0.100736,-0.001492,0.438247,0.294454,0.211335,0.179275,0.283956,0.336106,0.323124,0.168722,0.303466,1,0,0,0,0,0
506,'2020/03/22 20:51:28:368',1,0.628069,-0.378536,0.100736,-0.001492,0.438247,0.294454,0.211335,0.179275,0.283956,0.336106,0.323124,0.168722,0.303466,1,0,0,0,0,0
507,'2020/03/22 20:51:28:379',1,0.567588,-0.40359,0.129142,0.02603,0.443519,0.261832,0.205044,0.149553,0.260032,0.332059,0.308898,0.175844,0.273337,1,0,0,0,0,0
508,'2020/03/22 20:51:28:380',1,0.567588,-0.40359,0.129142,0.02603,0.443519,0.261832,0.205044,0.149553,0.260032,0.332059,0.308898,0.175844,0.273337,1,0,0,0,0,0
509,'2020/03/22 20:51:28:380',1,0.567588,-0.40359,0.129142,0.02603,0.443519,0.261832,0.205044,0.149553,0.260032,0.332059,0.308898,0.175844,0.273337,1,0,0,0,0,0
510,'2020/03/22 20:51:28:390',1,0.588653,-0.360035,0.191411,0.008637,0.463374,0.322656,0.224631,0.194738,0.278951,0.337806,0.326503,0.202919,0.31394,1,0,0,0,0,0
511,'2020/03/22 20:51:28:391',1,0.588653,-0.360035,0.191411,0.008637,0.463374,0.322656,0.224631,0.194738,0.278951,0.337806,0.326503,0.202919,0.31394,1,0,0,0,0,0
512,'2020/03/22 20:51:28:391',1,0.588653,-0.360035,0.191411,0.008637,0.463374,0.322656,0.224631,0.194738,0.278951,0.337806,0.326503,0.202919,0.31394,1,0,0,0,0,0
513,'2020/03/22 20:51:28:402',1,0.534509,-0.409529,0.141431,0.025579,0.503099,0.316575,0.212098,0.138154,0.23803,0.322587,0.310123,0.137031,0.251205,1,0,0,0,0,0
514,'2020/03/22 20:51:28:403',1,0.534509,-0.409529,0.141431,0.025579,0.503099,0.316575,0.212098,0.138154,0.23803,0.322587,0.310123,0.137031,0.251205,1,0,0,0,0,0
515,'2020/03/22 20:51:28:403',1,0.534509,-0.409529,0.141431,0.025579,0.503099,0.316575,0.212098,0.138154,0.23803,0.322587,0.310123,0.137031,0.251205,1,0,0,0,0,0
516,'2020/03/22 20:51:28:403',1,0.534509,-0.409529,0.141431,0.025579,0.503099,0.316575,0.212098,0.138154,0.23803,0.322587,0.310123,0.137031,0.251205,1,0,0,0,0,0
