@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
4851,'2020/03/23 13:26:04:766',5,1.749522,-0.21736,0.169244,0.118005,0.105156,0.026144,0.222369,0.035905,0.195554,0.137206,0.235036,0.160833,0.178283,0,0,0,0,0,0,0,0,0,0,1,0,0
4852,'2020/03/23 13:26:04:778',5,1.756233,-0.281386,0.237795,0.063291,0.155239,0.109426,0.229351,0.012395,0.201987,0.212202,0.329719,0.233918,0.240073,0,0,0,0,0,0,0,0,0,0,1,0,0
4853,'2020/03/23 13:26:04:778',5,1.756233,-0.281386,0.237795,0.063291,0.155239,0.109426,0.229351,0.012395,0.201987,0.212202,0.329719,0.233918,0.240073,0,0,0,0,0,0,0,0,0,0,1,0,0
4854,'2020/03/23 13:26:04:778',5,1.756233,-0.281386,0.237795,0.063291,0.155239,0.109426,0.229351,0.012395,0.201987,0.212202,0.329719,0.233918,0.240073,0,0,0,0,0,0,0,0,0,0,1,0,0
4855,'2020/03/23 13:26:04:778',5,1.756233,-0.281386,0.237795,0.063291,0.155239,0.109426,0.229351,0.012395,0.201987,0.212202,0.329719,0.233918,0.240073,0,0,0,0,0,0,0,0,0,0,1,0,0
4856,'2020/03/23 13:26:04:779',5,1.756233,-0.281386,0.237795,0.063291,0.155239,0.109426,0.229351,0.012395,0.201987,0.212202,0.329719,0.233918,0.240073,0,0,0,0,0,0,0,0,0,0,1,0,0
4857,'2020/03/23 13:26:04:779',5,1.756233,-0.281386,0.237795,0.063291,0.155239,0.109426,0.229351,0.012395,0.201987,0.212202,0.329719,0.233918,0.240073,0,0,0,0,0,0,0,0,0,0,1,0,0
4858,'2020/03/23 13:26:04:789',5,1.713503,-0.27752,0.191402,0.043824,0.133707,0.11656,0.201184,-0.00408,0.214093,0.192663,0.300423,0.211952,0.228373,0,0,0,0,0,0,0,0,0,0,1,0,0
4859,'2020/03/23 13:26:04:790',5,1.713503,-0.27752,0.191402,0.043824,0.133707,0.11656,0.201184,-0.00408,0.214093,0.192663,0.300423,0.211952,0.228373,0,0,0,0,0,0,0,0,0,0,1,0,0
4860,'2020/03/23 13:26:04:790',5,1.713503,-0.27752,0.191402,0.043824,0.133707,0.11656,0.201184,-0.00408,0.214093,0.192663,0.300423,0.211952,0.228373,0,0,0,0,0,0,0,0,0,0,1,0,0
4861,'2020/03/23 13:26:04:790',5,1.713503,-0.27752,0.191402,0.043824,0.133707,0.11656,0.201184,-0.00408,0.214093,0.192663,0.300423,0.211952,0.228373,0,0,0,0,0,0,0,0,0,0,1,0,0
4862,'2020/03/23 13:26:04:790',5,1.713503,-0.27752,0.191402,0.043824,0.133707,0.11656,0.201184,-0.00408,0.214093,0.192663,0.300423,0.211952,0.228373,0,0,0,0,0,0,0,0,0,0,1,0,0
4863,'2020/03/23 13:26:04:790',5,1.713503,-0.27752,0.191402,0.043824,0.133707,0.11656,0.201184,-0.00408,0.214093,0.192663,0.300423,0.211952,0.228373,0,0,0,0,0,0,0,0,0,0,1,0,0
4864,'2020/03/23 13:26:04:801',5,1.724191,-0.133338,0.090247,0.108401,0.163737,0.06804,0.220746,0.029351,0.188907,0.149119,0.238852,0.088783,0.190371,0,0,0,0,0,0,0,0,0,0,1,0,0
4865,'2020/03/23 13:26:04:801',5,1.724191,-0.133338,0.090247,0.108401,0.163737,0.06804,0.220746,0.029351,0.188907,0.149119,0.238852,0.088783,0.190371,0,0,0,0,0,0,0,0,0,0,1,0,0
4866,'2020/03/23 13:26:04:801',5,1.724191,-0.133338,0.090247,0.108401,0.163737,0.06804,0.220746,0.029351,0.188907,0.149119,0.238852,0.088783,0.190371,0,0,0,0,0,0,0,0,0,0,1,0,0
4867,'2020/03/23 13:26:04:801',5,1.724191,-0.133338,0.090247,0.108401,0.163737,0.06804,0.220746,0.029351,0.188907,0.149119,0.238852,0.088783,0.190371,0,0,0,0,0,0,0,0,0,0,1,0,0
4868,'2020/03/23 13:26:04:801',5,1.724191,-0.133338,0.090247,0.108401,0.163737,0.06804,0.220746,0.029351,0.188907,0.149119,0.238852,0.088783,0.190371,0,0,0,0,0,0,0,0,0,0,1,0,0
4869,'2020/03/23 13:26:04:801',5,1.724191,-0.133338,0.090247,0.108401,0.163737,0.06804,0.220746,0.029351,0.188907,0.149119,0.238852,0.088783,0.190371,0,0,0,0,0,0,0,0,0,0,1,0,0
4870,'2020/03/23 13:26:04:813',5,1.661588,-0.254299,0.20171,0.086246,0.116242,0.139336,0.206322,-0.009446,0.186574,0.202117,0.309388,0.137818,0.263422,0,0,0,0,0,0,0,0,0,0,1,0,0
4871,'2020/03/23 13:26:04:813',5,1.661588,-0.254299,0.20171,0.086246,0.116242,0.139336,0.206322,-0.009446,0.186574,0.202117,0.309388,0.137818,0.263422,0,0,0,0,0,0,0,0,0,0,1,0,0
4872,'2020/03/23 13:26:04:813',5,1.661588,-0.254299,0.20171,0.086246,0.116242,0.139336,0.206322,-0.009446,0.186574,0.202117,0.309388,0.137818,0.263422,0,0,0,0,0,0,0,0,0,0,1,0,0
4873,'2020/03/23 13:26:04:813',5,1.661588,-0.254299,0.20171,0.086246,0.116242,0.139336,0.206322,-0.009446,0.186574,0.202117,0.309388,0.137818,0.263422,0,0,0,0,0,0,0,0,0,0,1,0,0
4874,'2020/03/23 13:26:04:813',5,1.661588,-0.254299,0.20171,0.086246,0.116242,0.139336,0.206322,-0.009446,0.186574,0.202117,0.309388,0.137818,0.263422,0,0,0,0,0,0,0,0,0,0,1,0,0
4875,'2020/03/23 13:26:04:824',5,1.772367,-0.166012,0.111697,0.214009,0.207924,0.137979,0.248482,0.034935,0.153162,0.125106,0.228246,0.142463,0.263434,0,0,0,0,0,0,0,0,0,0,1,0,0
4876,'2020/03/23 13:26:04:824',5,1.772367,-0.166012,0.111697,0.214009,0.207924,0.137979,0.248482,0.034935,0.153162,0.125106,0.228246,0.142463,0.263434,0,0,0,0,0,0,0,0,0,0,1,0,0
4877,'2020/03/23 13:26:04:825',5,1.772367,-0.166012,0.111697,0.214009,0.207924,0.137979,0.248482,0.034935,0.153162,0.125106,0.228246,0.142463,0.263434,0,0,0,0,0,0,0,0,0,0,1,0,0
4878,'2020/03/23 13:26:04:825',5,1.772367,-0.166012,0.111697,0.214009,0.207924,0.137979,0.248482,0.034935,0.153162,0.125106,0.228246,0.142463,0.263434,0,0,0,0,0,0,0,0,0,0,1,0,0
4879,'2020/03/23 13:26:04:825',5,1.772367,-0.166012,0.111697,0.214009,0.207924,0.137979,0.248482,0.034935,0.153162,0.125106,0.228246,0.142463,0.263434,0,0,0,0,0,0,0,0,0,0,1,0,0
4880,'2020/03/23 13:26:04:825',5,1.772367,-0.166012,0.111697,0.214009,0.207924,0.137979,0.248482,0.034935,0.153162,0.125106,0.228246,0.142463,0.263434,0,0,0,0,0,0,0,0,0,0,1,0,0
4881,'2020/03/23 13:26:04:826',5,1.772367,-0.166012,0.111697,0.214009,0.207924,0.137979,0.248482,0.034935,0.153162,0.125106,0.228246,0.142463,0.263434,0,0,0,0,0,0,0,0,0,0,1,0,0
4882,'2020/03/23 13:26:04:836',5,1.606126,-0.353351,0.112757,0.067384,0.13199,0.105709,0.178939,-0.051412,0.179875,0.205788,0.307357,0.143398,0.273003,0,0,0,0,0,0,0,0,0,0,1,0,0
4883,'2020/03/23 13:26:04:836',5,1.606126,-0.353351,0.112757,0.067384,0.13199,0.105709,0.178939,-0.051412,0.179875,0.205788,0.307357,0.143398,0.273003,0,0,0,0,0,0,0,0,0,0,1,0,0
4884,'2020/03/23 13:26:04:836',5,1.606126,-0.353351,0.112757,0.067384,0.13199,0.105709,0.178939,-0.051412,0.179875,0.205788,0.307357,0.143398,0.273003,0,0,0,0,0,0,0,0,0,0,1,0,0
4885,'2020/03/23 13:26:04:836',5,1.606126,-0.353351,0.112757,0.067384,0.13199,0.105709,0.178939,-0.051412,0.179875,0.205788,0.307357,0.143398,0.273003,0,0,0,0,0,0,0,0,0,0,1,0,0
4886,'2020/03/23 13:26:04:836',5,1.606126,-0.353351,0.112757,0.067384,0.13199,0.105709,0.178939,-0.051412,0.179875,0.205788,0.307357,0.143398,0.273003,0,0,0,0,0,0,0,0,0,0,1,0,0
4887,'2020/03/23 13:26:04:847',5,1.766949,-0.086606,0.133907,0.122991,0.145704,0.081424,0.215617,0.091505,0.21482,0.158655,0.28303,0.12085,0.211604,0,0,0,0,0,0,0,0,0,0,1,0,0
4888,'2020/03/23 13:26:04:847',5,1.766949,-0.086606,0.133907,0.122991,0.145704,0.081424,0.215617,0.091505,0.21482,0.158655,0.28303,0.12085,0.211604,0,0,0,0,0,0,0,0,0,0,1,0,0
4889,'2020/03/23 13:26:04:848',5,1.766949,-0.086606,0.133907,0.122991,0.145704,0.081424,0.215617,0.091505,0.21482,0.158655,0.28303,0.12085,0.211604,0,0,0,0,0,0,0,0,0,0,1,0,0
4890,'2020/03/23 13:26:04:848',5,1.766949,-0.086606,0.133907,0.122991,0.145704,0.081424,0.215617,0.091505,0.21482,0.158655,0.28303,0.12085,0.211604,0,0,0,0,0,0,0,0,0,0,1,0,0
4891,'2020/03/23 13:26:04:848',5,1.766949,-0.086606,0.133907,0.122991,0.145704,0.081424,0.215617,0.091505,0.21482,0.158655,0.28303,0.12085,0.211604,0,0,0,0,0,0,0,0,0,0,1,0,0
4892,'2020/03/23 13:26:04:848',5,1.766949,-0.086606,0.133907,0.122991,0.145704,0.081424,0.215617,0.091505,0.21482,0.158655,0.28303,0.12085,0.211604,0,0,0,0,0,0,0,0,0,0,1,0,0
4893,'2020/03/23 13:26:04:859',5,1.70444,-0.253793,0.21358,0.080966,0.150733,0.124177,0.235045,0.005341,0.19836,0.193068,0.296193,0.113886,0.159048,0,0,0,0,0,0,0,0,0,0,1,0,0
4894,'2020/03/23 13:26:04:860',5,1.70444,-0.253793,0.21358,0.080966,0.150733,0.124177,0.235045,0.005341,0.19836,0.193068,0.296193,0.113886,0.159048,0,0,0,0,0,0,0,0,0,0,1,0,0
4895,'2020/03/23 13:26:04:860',5,1.70444,-0.253793,0.21358,0.080966,0.150733,0.124177,0.235045,0.005341,0.19836,0.193068,0.296193,0.113886,0.159048,0,0,0,0,0,0,0,0,0,0,1,0,0
4896,'2020/03/23 13:26:04:860',5,1.70444,-0.253793,0.21358,0.080966,0.150733,0.124177,0.235045,0.005341,0.19836,0.193068,0.296193,0.113886,0.159048,0,0,0,0,0,0,0,0,0,0,1,0,0
4897,'2020/03/23 13:26:04:861',5,1.70444,-0.253793,0.21358,0.080966,0.150733,0.124177,0.235045,0.005341,0.19836,0.193068,0.296193,0.113886,0.159048,0,0,0,0,0,0,0,0,0,0,1,0,0
4898,'2020/03/23 13:26:04:861',5,1.70444,-0.253793,0.21358,0.080966,0.150733,0.124177,0.235045,0.005341,0.19836,0.193068,0.296193,0.113886,0.159048,0,0,0,0,0,0,0,0,0,0,1,0,0
4899,'2020/03/23 13:26:04:861',5,1.70444,-0.253793,0.21358,0.080966,0.150733,0.124177,0.235045,0.005341,0.19836,0.193068,0.296193,0.113886,0.159048,0,0,0,0,0,0,0,0,0,0,1,0,0
4900,'2020/03/23 13:26:04:871',5,1.640443,-0.380022,0.173355,0.049896,0.078534,0.05945,0.200322,-0.029806,0.155585,0.130896,0.235362,0.163696,0.172767,0,0,0,0,0,0,0,0,0,0,1,0,0
4901,'2020/03/23 13:26:04:871',5,1.640443,-0.380022,0.173355,0.049896,0.078534,0.05945,0.200322,-0.029806,0.155585,0.130896,0.235362,0.163696,0.172767,0,0,0,0,0,0,0,0,0,0,1,0,0
4902,'2020/03/23 13:26:04:871',5,1.640443,-0.380022,0.173355,0.049896,0.078534,0.05945,0.200322,-0.029806,0.155585,0.130896,0.235362,0.163696,0.172767,0,0,0,0,0,0,0,0,0,0,1,0,0
4903,'2020/03/23 13:26:04:871',5,1.640443,-0.380022,0.173355,0.049896,0.078534,0.05945,0.200322,-0.029806,0.155585,0.130896,0.235362,0.163696,0.172767,0,0,0,0,0,0,0,0,0,0,1,0,0
4904,'2020/03/23 13:26:04:871',5,1.640443,-0.380022,0.173355,0.049896,0.078534,0.05945,0.200322,-0.029806,0.155585,0.130896,0.235362,0.163696,0.172767,0,0,0,0,0,0,0,0,0,0,1,0,0
4905,'2020/03/23 13:26:04:882',5,1.8081,-0.159871,0.187782,0.110845,0.177375,0.04255,0.221233,0.045557,0.20076,0.212013,0.31877,0.210552,0.223975,0,0,0,0,0,0,0,0,0,0,1,0,0
4906,'2020/03/23 13:26:04:882',5,1.8081,-0.159871,0.187782,0.110845,0.177375,0.04255,0.221233,0.045557,0.20076,0.212013,0.31877,0.210552,0.223975,0,0,0,0,0,0,0,0,0,0,1,0,0
4907,'2020/03/23 13:26:04:882',5,1.8081,-0.159871,0.187782,0.110845,0.177375,0.04255,0.221233,0.045557,0.20076,0.212013,0.31877,0.210552,0.223975,0,0,0,0,0,0,0,0,0,0,1,0,0
4908,'2020/03/23 13:26:04:882',5,1.8081,-0.159871,0.187782,0.110845,0.177375,0.04255,0.221233,0.045557,0.20076,0.212013,0.31877,0.210552,0.223975,0,0,0,0,0,0,0,0,0,0,1,0,0
4909,'2020/03/23 13:26:04:882',5,1.8081,-0.159871,0.187782,0.110845,0.177375,0.04255,0.221233,0.045557,0.20076,0.212013,0.31877,0.210552,0.223975,0,0,0,0,0,0,0,0,0,0,1,0,0
4910,'2020/03/23 13:26:04:894',5,1.630724,-0.395329,0.16973,-0.023985,0.096636,0.086627,0.176265,-0.050509,0.175728,0.192193,0.319129,0.231429,0.247004,0,0,0,0,0,0,0,0,0,0,1,0,0
4911,'2020/03/23 13:26:04:894',5,1.630724,-0.395329,0.16973,-0.023985,0.096636,0.086627,0.176265,-0.050509,0.175728,0.192193,0.319129,0.231429,0.247004,0,0,0,0,0,0,0,0,0,0,1,0,0
4912,'2020/03/23 13:26:04:894',5,1.630724,-0.395329,0.16973,-0.023985,0.096636,0.086627,0.176265,-0.050509,0.175728,0.192193,0.319129,0.231429,0.247004,0,0,0,0,0,0,0,0,0,0,1,0,0
4913,'2020/03/23 13:26:04:894',5,1.630724,-0.395329,0.16973,-0.023985,0.096636,0.086627,0.176265,-0.050509,0.175728,0.192193,0.319129,0.231429,0.247004,0,0,0,0,0,0,0,0,0,0,1,0,0
4914,'2020/03/23 13:26:04:894',5,1.630724,-0.395329,0.16973,-0.023985,0.096636,0.086627,0.176265,-0.050509,0.175728,0.192193,0.319129,0.231429,0.247004,0,0,0,0,0,0,0,0,0,0,1,0,0
4915,'2020/03/23 13:26:04:894',5,1.630724,-0.395329,0.16973,-0.023985,0.096636,0.086627,0.176265,-0.050509,0.175728,0.192193,0.319129,0.231429,0.247004,0,0,0,0,0,0,0,0,0,0,1,0,0
4916,'2020/03/23 13:26:04:905',5,1.730554,-0.155405,0.08839,0.084899,0.144969,0.058725,0.203836,0.020678,0.180639,0.14305,0.241606,0.118444,0.1957,0,0,0,0,0,0,0,0,0,0,1,0,0
4917,'2020/03/23 13:26:04:906',5,1.730554,-0.155405,0.08839,0.084899,0.144969,0.058725,0.203836,0.020678,0.180639,0.14305,0.241606,0.118444,0.1957,0,0,0,0,0,0,0,0,0,0,1,0,0
4918,'2020/03/23 13:26:04:906',5,1.730554,-0.155405,0.08839,0.084899,0.144969,0.058725,0.203836,0.020678,0.180639,0.14305,0.241606,0.118444,0.1957,0,0,0,0,0,0,0,0,0,0,1,0,0
4919,'2020/03/23 13:26:04:906',5,1.730554,-0.155405,0.08839,0.084899,0.144969,0.058725,0.203836,0.020678,0.180639,0.14305,0.241606,0.118444,0.1957,0,0,0,0,0,0,0,0,0,0,1,0,0
4920,'2020/03/23 13:26:04:906',5,1.730554,-0.155405,0.08839,0.084899,0.144969,0.058725,0.203836,0.020678,0.180639,0.14305,0.241606,0.118444,0.1957,0,0,0,0,0,0,0,0,0,0,1,0,0
4921,'2020/03/23 13:26:04:906',5,1.730554,-0.155405,0.08839,0.084899,0.144969,0.058725,0.203836,0.020678,0.180639,0.14305,0.241606,0.118444,0.1957,0,0,0,0,0,0,0,0,0,0,1,0,0
4922,'2020/03/23 13:26:04:917',5,1.701944,-0.219373,0.171966,0.101749,0.126801,0.104247,0.219638,-0.00212,0.179426,0.148189,0.252375,0.091653,0.229025,0,0,0,0,0,0,0,0,0,0,1,0,0
4923,'2020/03/23 13:26:04:917',5,1.701944,-0.219373,0.171966,0.101749,0.126801,0.104247,0.219638,-0.00212,0.179426,0.148189,0.252375,0.091653,0.229025,0,0,0,0,0,0,0,0,0,0,1,0,0
4924,'2020/03/23 13:26:04:918',5,1.701944,-0.219373,0.171966,0.101749,0.126801,0.104247,0.219638,-0.00212,0.179426,0.148189,0.252375,0.091653,0.229025,0,0,0,0,0,0,0,0,0,0,1,0,0
4925,'2020/03/23 13:26:04:918',5,1.701944,-0.219373,0.171966,0.101749,0.126801,0.104247,0.219638,-0.00212,0.179426,0.148189,0.252375,0.091653,0.229025,0,0,0,0,0,0,0,0,0,0,1,0,0
4926,'2020/03/23 13:26:04:918',5,1.701944,-0.219373,0.171966,0.101749,0.126801,0.104247,0.219638,-0.00212,0.179426,0.148189,0.252375,0.091653,0.229025,0,0,0,0,0,0,0,0,0,0,1,0,0
4927,'2020/03/23 13:26:04:918',5,1.701944,-0.219373,0.171966,0.101749,0.126801,0.104247,0.219638,-0.00212,0.179426,0.148189,0.252375,0.091653,0.229025,0,0,0,0,0,0,0,0,0,0,1,0,0
4928,'2020/03/23 13:26:04:928',5,1.668105,-0.167143,0.224258,0.136219,0.189211,0.23752,0.188937,0.00719,0.228359,0.272816,0.296603,0.137554,0.216244,0,0,0,0,0,0,0,0,0,0,1,0,0
4929,'2020/03/23 13:26:04:929',5,1.668105,-0.167143,0.224258,0.136219,0.189211,0.23752,0.188937,0.00719,0.228359,0.272816,0.296603,0.137554,0.216244,0,0,0,0,0,0,0,0,0,0,1,0,0
4930,'2020/03/23 13:26:04:929',5,1.668105,-0.167143,0.224258,0.136219,0.189211,0.23752,0.188937,0.00719,0.228359,0.272816,0.296603,0.137554,0.216244,0,0,0,0,0,0,0,0,0,0,1,0,0
4931,'2020/03/23 13:26:04:929',5,1.668105,-0.167143,0.224258,0.136219,0.189211,0.23752,0.188937,0.00719,0.228359,0.272816,0.296603,0.137554,0.216244,0,0,0,0,0,0,0,0,0,0,1,0,0
4932,'2020/03/23 13:26:04:929',5,1.668105,-0.167143,0.224258,0.136219,0.189211,0.23752,0.188937,0.00719,0.228359,0.272816,0.296603,0.137554,0.216244,0,0,0,0,0,0,0,0,0,0,1,0,0
4933,'2020/03/23 13:26:04:929',5,1.668105,-0.167143,0.224258,0.136219,0.189211,0.23752,0.188937,0.00719,0.228359,0.272816,0.296603,0.137554,0.216244,0,0,0,0,0,0,0,0,0,0,1,0,0
4934,'2020/03/23 13:26:04:940',5,1.652028,-0.302711,0.141363,0.132587,0.188011,0.13751,0.195213,-0.045825,0.160627,0.183152,0.282658,0.140533,0.281806,0,0,0,0,0,0,0,0,0,0,1,0,0
4935,'2020/03/23 13:26:04:941',5,1.652028,-0.302711,0.141363,0.132587,0.188011,0.13751,0.195213,-0.045825,0.160627,0.183152,0.282658,0.140533,0.281806,0,0,0,0,0,0,0,0,0,0,1,0,0
4936,'2020/03/23 13:26:04:941',5,1.652028,-0.302711,0.141363,0.132587,0.188011,0.13751,0.195213,-0.045825,0.160627,0.183152,0.282658,0.140533,0.281806,0,0,0,0,0,0,0,0,0,0,1,0,0
4937,'2020/03/23 13:26:04:941',5,1.652028,-0.302711,0.141363,0.132587,0.188011,0.13751,0.195213,-0.045825,0.160627,0.183152,0.282658,0.140533,0.281806,0,0,0,0,0,0,0,0,0,0,1,0,0
4938,'2020/03/23 13:26:04:941',5,1.652028,-0.302711,0.141363,0.132587,0.188011,0.13751,0.195213,-0.045825,0.160627,0.183152,0.282658,0.140533,0.281806,0,0,0,0,0,0,0,0,0,0,1,0,0
4939,'2020/03/23 13:26:04:941',5,1.652028,-0.302711,0.141363,0.132587,0.188011,0.13751,0.195213,-0.045825,0.160627,0.183152,0.282658,0.140533,0.281806,0,0,0,0,0,0,0,0,0,0,1,0,0
4940,'2020/03/23 13:26:04:951',5,1.715649,-0.224865,0.151363,0.10413,0.128439,0.101942,0.212165,0.027533,0.220222,0.187147,0.290702,0.132752,0.231545,0,0,0,0,0,0,0,0,0,0,1,0,0
4941,'2020/03/23 13:26:04:952',5,1.715649,-0.224865,0.151363,0.10413,0.128439,0.101942,0.212165,0.027533,0.220222,0.187147,0.290702,0.132752,0.231545,0,0,0,0,0,0,0,0,0,0,1,0,0
4942,'2020/03/23 13:26:04:952',5,1.715649,-0.224865,0.151363,0.10413,0.128439,0.101942,0.212165,0.027533,0.220222,0.187147,0.290702,0.132752,0.231545,0,0,0,0,0,0,0,0,0,0,1,0,0
4943,'2020/03/23 13:26:04:952',5,1.715649,-0.224865,0.151363,0.10413,0.128439,0.101942,0.212165,0.027533,0.220222,0.187147,0.290702,0.132752,0.231545,0,0,0,0,0,0,0,0,0,0,1,0,0
4944,'2020/03/23 13:26:04:952',5,1.715649,-0.224865,0.151363,0.10413,0.128439,0.101942,0.212165,0.027533,0.220222,0.187147,0.290702,0.132752,0.231545,0,0,0,0,0,0,0,0,0,0,1,0,0
4945,'2020/03/23 13:26:04:963',5,1.773303,-0.070961,0.14701,0.125007,0.170335,0.073649,0.231574,0.082,0.189581,0.18213,0.31633,0.082134,0.18138,0,0,0,0,0,0,0,0,0,0,1,0,0
4946,'2020/03/23 13:26:04:964',5,1.773303,-0.070961,0.14701,0.125007,0.170335,0.073649,0.231574,0.082,0.189581,0.18213,0.31633,0.082134,0.18138,0,0,0,0,0,0,0,0,0,0,1,0,0
4947,'2020/03/23 13:26:04:964',5,1.773303,-0.070961,0.14701,0.125007,0.170335,0.073649,0.231574,0.082,0.189581,0.18213,0.31633,0.082134,0.18138,0,0,0,0,0,0,0,0,0,0,1,0,0
4948,'2020/03/23 13:26:04:964',5,1.773303,-0.070961,0.14701,0.125007,0.170335,0.073649,0.231574,0.082,0.189581,0.18213,0.31633,0.082134,0.18138,0,0,0,0,0,0,0,0,0,0,1,0,0
4949,'2020/03/23 13:26:04:964',5,1.773303,-0.070961,0.14701,0.125007,0.170335,0.073649,0.231574,0.082,0.189581,0.18213,0.31633,0.082134,0.18138,0,0,0,0,0,0,0,0,0,0,1,0,0
4950,'2020/03/23 13:26:04:964',5,1.773303,-0.070961,0.14701,0.125007,0.170335,0.073649,0.231574,0.082,0.189581,0.18213,0.31633,0.082134,0.18138,0,0,0,0,0,0,0,0,0,0,1,0,0
4951,'2020/03/23 13:26:04:975',5,1.626693,-0.416064,0.202576,0.025564,0.111883,0.096214,0.216021,-0.028464,0.167022,0.181587,0.275812,0.180184,0.166821,0,0,0,0,0,0,0,0,0,0,1,0,0
4952,'2020/03/23 13:26:04:976',5,1.626693,-0.416064,0.202576,0.025564,0.111883,0.096214,0.216021,-0.028464,0.167022,0.181587,0.275812,0.180184,0.166821,0,0,0,0,0,0,0,0,0,0,1,0,0
4953,'2020/03/23 13:26:04:977',5,1.626693,-0.416064,0.202576,0.025564,0.111883,0.096214,0.216021,-0.028464,0.167022,0.181587,0.275812,0.180184,0.166821,0,0,0,0,0,0,0,0,0,0,1,0,0
4954,'2020/03/23 13:26:04:977',5,1.626693,-0.416064,0.202576,0.025564,0.111883,0.096214,0.216021,-0.028464,0.167022,0.181587,0.275812,0.180184,0.166821,0,0,0,0,0,0,0,0,0,0,1,0,0
4955,'2020/03/23 13:26:04:977',5,1.626693,-0.416064,0.202576,0.025564,0.111883,0.096214,0.216021,-0.028464,0.167022,0.181587,0.275812,0.180184,0.166821,0,0,0,0,0,0,0,0,0,0,1,0,0
4956,'2020/03/23 13:26:04:977',5,1.626693,-0.416064,0.202576,0.025564,0.111883,0.096214,0.216021,-0.028464,0.167022,0.181587,0.275812,0.180184,0.166821,0,0,0,0,0,0,0,0,0,0,1,0,0
4957,'2020/03/23 13:26:04:987',5,1.790474,-0.148843,0.162626,0.131341,0.143274,0.012851,0.217555,0.06144,0.212986,0.168816,0.259763,0.166328,0.187589,0,0,0,0,0,0,0,0,0,0,1,0,0
4958,'2020/03/23 13:26:04:987',5,1.790474,-0.148843,0.162626,0.131341,0.143274,0.012851,0.217555,0.06144,0.212986,0.168816,0.259763,0.166328,0.187589,0,0,0,0,0,0,0,0,0,0,1,0,0
4959,'2020/03/23 13:26:04:987',5,1.790474,-0.148843,0.162626,0.131341,0.143274,0.012851,0.217555,0.06144,0.212986,0.168816,0.259763,0.166328,0.187589,0,0,0,0,0,0,0,0,0,0,1,0,0
4960,'2020/03/23 13:26:04:987',5,1.790474,-0.148843,0.162626,0.131341,0.143274,0.012851,0.217555,0.06144,0.212986,0.168816,0.259763,0.166328,0.187589,0,0,0,0,0,0,0,0,0,0,1,0,0
4961,'2020/03/23 13:26:04:987',5,1.790474,-0.148843,0.162626,0.131341,0.143274,0.012851,0.217555,0.06144,0.212986,0.168816,0.259763,0.166328,0.187589,0,0,0,0,0,0,0,0,0,0,1,0,0
4962,'2020/03/23 13:26:04:998',5,1.731898,-0.310346,0.239923,0.048741,0.151828,0.1232,0.226383,0.000287,0.2017,0.215331,0.334976,0.237364,0.245301,0,0,0,0,0,0,0,0,0,0,1,0,0
4963,'2020/03/23 13:26:04:999',5,1.731898,-0.310346,0.239923,0.048741,0.151828,0.1232,0.226383,0.000287,0.2017,0.215331,0.334976,0.237364,0.245301,0,0,0,0,0,0,0,0,0,0,1,0,0
4964,'2020/03/23 13:26:04:999',5,1.731898,-0.310346,0.239923,0.048741,0.151828,0.1232,0.226383,0.000287,0.2017,0.215331,0.334976,0.237364,0.245301,0,0,0,0,0,0,0,0,0,0,1,0,0
4965,'2020/03/23 13:26:04:999',5,1.731898,-0.310346,0.239923,0.048741,0.151828,0.1232,0.226383,0.000287,0.2017,0.215331,0.334976,0.237364,0.245301,0,0,0,0,0,0,0,0,0,0,1,0,0
4966,'2020/03/23 13:26:04:999',5,1.731898,-0.310346,0.239923,0.048741,0.151828,0.1232,0.226383,0.000287,0.2017,0.215331,0.334976,0.237364,0.245301,0,0,0,0,0,0,0,0,0,0,1,0,0
4967,'2020/03/23 13:26:04:999',5,1.731898,-0.310346,0.239923,0.048741,0.151828,0.1232,0.226383,0.000287,0.2017,0.215331,0.334976,0.237364,0.245301,0,0,0,0,0,0,0,0,0,0,1,0,0
4968,'2020/03/23 13:26:05:010',5,1.716103,-0.254306,0.153348,0.044156,0.119251,0.087834,0.182899,-0.014182,0.194423,0.155627,0.266821,0.17739,0.204267,0,0,0,0,0,0,0,0,0,0,1,0,0
4969,'2020/03/23 13:26:05:010',5,1.716103,-0.254306,0.153348,0.044156,0.119251,0.087834,0.182899,-0.014182,0.194423,0.155627,0.266821,0.17739,0.204267,0,0,0,0,0,0,0,0,0,0,1,0,0
