@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
6262,'2020/03/23 13:42:20:410',6,0.600533,-0.349404,0.111684,0.003052,0.415066,0.257283,0.169112,0.115703,0.172928,0.24117,0.252917,0.146591,0.254782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6263,'2020/03/23 13:42:20:422',6,0.567578,-0.392961,0.140658,-0.00288,0.455205,0.272108,0.215259,0.146458,0.211786,0.294104,0.292945,0.162458,0.31513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6264,'2020/03/23 13:42:20:433',6,0.552781,-0.407606,0.15748,0.024513,0.453535,0.261084,0.207453,0.11729,0.19091,0.287091,0.303724,0.143626,0.267276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6265,'2020/03/23 13:42:20:445',6,0.514537,-0.375415,0.177325,0.056023,0.471795,0.266314,0.222644,0.17602,0.227551,0.327463,0.288393,0.137466,0.326663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6266,'2020/03/23 13:42:20:457',6,0.600462,-0.370381,0.170778,0.008074,0.464782,0.332602,0.265513,0.166986,0.242586,0.317594,0.329704,0.200531,0.332879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6267,'2020/03/23 13:42:20:457',6,0.600462,-0.370381,0.170778,0.008074,0.464782,0.332602,0.265513,0.166986,0.242586,0.317594,0.329704,0.200531,0.332879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6268,'2020/03/23 13:42:20:468',6,0.626868,-0.380068,0.100712,-0.00182,0.438414,0.29511,0.214443,0.180102,0.283455,0.33455,0.322493,0.168204,0.301967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6269,'2020/03/23 13:42:20:480',6,0.566971,-0.403646,0.127438,0.024979,0.441263,0.260086,0.203238,0.14931,0.261795,0.333931,0.310842,0.174427,0.272565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6270,'2020/03/23 13:42:20:492',6,0.587367,-0.361381,0.190356,0.009504,0.465142,0.321918,0.223721,0.194766,0.278332,0.336835,0.325267,0.204843,0.315821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6271,'2020/03/23 13:42:20:503',6,0.535236,-0.409257,0.142986,0.024154,0.502152,0.318062,0.214035,0.139997,0.240811,0.326072,0.312884,0.138829,0.25209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6272,'2020/03/23 13:42:20:515',6,0.54503,-0.391473,0.064003,0.000799,0.406699,0.234335,0.162756,0.104991,0.18837,0.253317,0.265079,0.155194,0.284424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6273,'2020/03/23 13:42:20:527',6,0.563301,-0.395858,0.134241,-0.004523,0.453095,0.283524,0.218162,0.159225,0.224752,0.297274,0.286475,0.157835,0.299508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6274,'2020/03/23 13:42:20:527',6,0.563301,-0.395858,0.134241,-0.004523,0.453095,0.283524,0.218162,0.159225,0.224752,0.297274,0.286475,0.157835,0.299508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6275,'2020/03/23 13:42:20:538',6,0.547088,-0.413145,0.142635,0.003616,0.459978,0.263683,0.207784,0.115899,0.191882,0.287653,0.315156,0.159813,0.295623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6276,'2020/03/23 13:42:20:550',6,0.517626,-0.376658,0.182581,0.048721,0.447233,0.254914,0.231773,0.174613,0.212672,0.315067,0.288833,0.135272,0.305951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6277,'2020/03/23 13:42:20:561',6,0.584506,-0.381329,0.170606,0.030538,0.479082,0.31813,0.224836,0.145028,0.231724,0.333468,0.326504,0.199922,0.352211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6278,'2020/03/23 13:42:20:573',6,0.612972,-0.391607,0.109827,-0.003333,0.441641,0.301852,0.251306,0.185003,0.266398,0.308131,0.315091,0.159471,0.282059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6279,'2020/03/23 13:42:20:584',6,0.597641,-0.379071,0.123901,0.022328,0.433045,0.259639,0.185126,0.151735,0.27543,0.351987,0.331017,0.165952,0.275175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6280,'2020/03/23 13:42:20:596',6,0.574923,-0.378878,0.175884,0.024067,0.482472,0.315243,0.223256,0.184266,0.266062,0.329886,0.310331,0.215946,0.319563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6281,'2020/03/23 13:42:20:596',6,0.574923,-0.378878,0.175884,0.024067,0.482472,0.315243,0.223256,0.184266,0.266062,0.329886,0.310331,0.215946,0.319563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6282,'2020/03/23 13:42:20:608',6,0.544482,-0.401145,0.156046,-0.001175,0.472762,0.323435,0.226248,0.157713,0.270284,0.360778,0.346505,0.170598,0.275957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6283,'2020/03/23 13:42:20:620',6,0.528321,-0.403865,0.079512,0.013837,0.446167,0.246556,0.160013,0.100815,0.18176,0.25316,0.259384,0.124555,0.261016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6284,'2020/03/23 13:42:20:631',6,0.573528,-0.384772,0.130436,-0.006287,0.450214,0.292444,0.205612,0.15245,0.202776,0.262432,0.262217,0.142565,0.268257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6285,'2020/03/23 13:42:20:642',6,0.555261,-0.402899,0.13735,-0.009883,0.455362,0.26235,0.20996,0.12944,0.20223,0.289549,0.306229,0.167521,0.320295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6286,'2020/03/23 13:42:20:654',6,0.536591,-0.392223,0.172602,0.037394,0.437361,0.25384,0.222074,0.149913,0.203938,0.302892,0.292516,0.136169,0.279629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6287,'2020/03/23 13:42:20:666',6,0.541747,-0.387294,0.166949,0.050364,0.487988,0.296297,0.21227,0.153331,0.229589,0.336161,0.308998,0.174375,0.354011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6288,'2020/03/23 13:42:20:667',6,0.541747,-0.387294,0.166949,0.050364,0.487988,0.296297,0.21227,0.153331,0.229589,0.336161,0.308998,0.174375,0.354011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6289,'2020/03/23 13:42:20:677',6,0.606939,-0.377566,0.144847,-0.000542,0.452622,0.32027,0.280631,0.183012,0.246903,0.296745,0.321899,0.174724,0.295036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6290,'2020/03/23 13:42:20:689',6,0.627739,-0.369943,0.110323,0.00991,0.432801,0.277296,0.184212,0.163749,0.278197,0.34814,0.332022,0.166258,0.297003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6291,'2020/03/23 13:42:20:701',6,0.575898,-0.395714,0.152977,0.029234,0.470752,0.292901,0.223215,0.167995,0.256769,0.326918,0.299344,0.199262,0.294152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6292,'2020/03/23 13:42:20:712',6,0.585616,-0.360396,0.188784,0.000435,0.458358,0.331505,0.236081,0.178757,0.279237,0.352369,0.338409,0.179737,0.287042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6293,'2020/03/23 13:42:20:724',6,0.519449,-0.414277,0.108898,0.024116,0.483456,0.277566,0.174592,0.107246,0.197063,0.276063,0.277943,0.122388,0.250701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6294,'2020/03/23 13:42:20:735',6,0.606212,-0.349667,0.118187,0.001034,0.420401,0.264216,0.170937,0.120617,0.170744,0.239439,0.252515,0.146143,0.251754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6295,'2020/03/23 13:42:20:747',6,0.56775,-0.392296,0.141731,-0.003284,0.455742,0.270867,0.214912,0.144368,0.209829,0.29262,0.29382,0.162858,0.316397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6296,'2020/03/23 13:42:20:747',6,0.56775,-0.392296,0.141731,-0.003284,0.455742,0.270867,0.214912,0.144368,0.209829,0.29262,0.29382,0.162858,0.316397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6297,'2020/03/23 13:42:20:759',6,0.552138,-0.405946,0.159293,0.026751,0.451065,0.260069,0.208518,0.120179,0.192767,0.288565,0.301367,0.141594,0.266094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6298,'2020/03/23 13:42:20:770',6,0.516486,-0.37625,0.176035,0.056571,0.475511,0.269405,0.220221,0.173948,0.229667,0.32962,0.289696,0.14032,0.330247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6299,'2020/03/23 13:42:20:783',6,0.600044,-0.370575,0.169374,0.006109,0.462947,0.333144,0.271933,0.171256,0.243232,0.313895,0.32951,0.198373,0.32801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6300,'2020/03/23 13:42:20:793',6,0.628801,-0.377447,0.100838,-0.00102,0.438245,0.294041,0.20899,0.178709,0.284322,0.337361,0.323666,0.168932,0.304324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6301,'2020/03/23 13:42:20:805',6,0.568118,-0.403609,0.13043,0.026621,0.445285,0.263282,0.2064,0.149686,0.258318,0.330136,0.306608,0.176316,0.273352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6302,'2020/03/23 13:42:20:817',6,0.58965,-0.358994,0.192202,0.007968,0.462032,0.323406,0.225569,0.194596,0.279426,0.338728,0.327627,0.20124,0.31209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6303,'2020/03/23 13:42:20:817',6,0.58965,-0.358994,0.192202,0.007968,0.462032,0.323406,0.225569,0.194596,0.279426,0.338728,0.327627,0.20124,0.31209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6304,'2020/03/23 13:42:20:829',6,0.533572,-0.410008,0.139659,0.026238,0.503259,0.314822,0.210081,0.136411,0.235653,0.319748,0.308074,0.135919,0.25094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6305,'2020/03/23 13:42:20:840',6,0.546428,-0.390809,0.062953,-0.003053,0.400762,0.233613,0.163315,0.105227,0.18894,0.254206,0.267063,0.160606,0.287683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6306,'2020/03/23 13:42:20:852',6,0.562754,-0.397097,0.134095,-0.004574,0.453027,0.281763,0.218705,0.158771,0.224767,0.299517,0.289103,0.159917,0.303437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6307,'2020/03/23 13:42:20:863',6,0.549359,-0.411152,0.147013,0.009355,0.461675,0.264826,0.207792,0.114381,0.189834,0.286369,0.314003,0.156689,0.288831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6308,'2020/03/23 13:42:20:875',6,0.515921,-0.375044,0.182777,0.050545,0.451052,0.256139,0.231627,0.176859,0.215137,0.31707,0.288337,0.134922,0.310015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6309,'2020/03/23 13:42:20:887',6,0.589505,-0.37898,0.171523,0.026343,0.477238,0.321847,0.230114,0.146516,0.23354,0.332142,0.327786,0.201361,0.349699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6310,'2020/03/23 13:42:20:887',6,0.589505,-0.37898,0.171523,0.026343,0.477238,0.321847,0.230114,0.146516,0.23354,0.332142,0.327786,0.201361,0.349699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6311,'2020/03/23 13:42:20:898',6,0.614367,-0.391766,0.106241,-0.004174,0.43961,0.299358,0.244811,0.184029,0.269174,0.311827,0.315368,0.160056,0.284193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6312,'2020/03/23 13:42:20:910',6,0.590557,-0.383394,0.124653,0.023166,0.433356,0.258072,0.187446,0.150682,0.273879,0.349617,0.327987,0.165571,0.272319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6313,'2020/03/23 13:42:20:921',6,0.575696,-0.376133,0.178234,0.021354,0.480985,0.316866,0.223152,0.187502,0.269247,0.331077,0.312561,0.215777,0.32093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6314,'2020/03/23 13:42:20:933',6,0.541485,-0.404463,0.153122,0.002577,0.478522,0.323479,0.225372,0.155665,0.267135,0.357798,0.343153,0.16623,0.272185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6315,'2020/03/23 13:42:20:945',6,0.531907,-0.400517,0.077226,0.013617,0.441334,0.244815,0.160608,0.10193,0.181878,0.251748,0.258609,0.127464,0.264007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6316,'2020/03/23 13:42:20:956',6,0.567933,-0.388693,0.130946,-0.00566,0.452601,0.291911,0.208786,0.153281,0.206699,0.267245,0.263739,0.141798,0.271687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6317,'2020/03/23 13:42:20:957',6,0.567933,-0.388693,0.130946,-0.00566,0.452601,0.291911,0.208786,0.153281,0.206699,0.267245,0.263739,0.141798,0.271687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6318,'2020/03/23 13:42:20:968',6,0.550756,-0.407569,0.134916,-0.011248,0.454232,0.260782,0.208798,0.126783,0.200988,0.290028,0.309577,0.168671,0.320021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6319,'2020/03/23 13:42:20:979',6,0.532523,-0.390113,0.174386,0.038337,0.436346,0.253175,0.224702,0.155123,0.205039,0.305067,0.291911,0.136078,0.283198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6320,'2020/03/23 13:42:20:991',6,0.548371,-0.387797,0.166771,0.048156,0.487446,0.299819,0.212086,0.149984,0.228682,0.336663,0.313404,0.180948,0.356868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6321,'2020/03/23 13:42:21:003',6,0.60905,-0.379695,0.139092,-0.000644,0.451314,0.316995,0.277755,0.18423,0.250133,0.297209,0.320403,0.170729,0.290956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6322,'2020/03/23 13:42:21:014',6,0.624191,-0.370299,0.112582,0.011851,0.432069,0.27372,0.182277,0.161036,0.277548,0.349782,0.333045,0.165829,0.293185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6323,'2020/03/23 13:42:21:026',6,0.575908,-0.393196,0.157179,0.029139,0.474224,0.297882,0.224241,0.170946,0.25749,0.327128,0.300073,0.202897,0.298422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6324,'2020/03/23 13:42:21:026',6,0.575908,-0.393196,0.157179,0.029139,0.474224,0.297882,0.224241,0.170946,0.25749,0.327128,0.300073,0.202897,0.298422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6325,'2020/03/23 13:42:21:037',6,0.580728,-0.365279,0.184581,-0.001059,0.459217,0.3307,0.234938,0.174181,0.277628,0.354195,0.340127,0.177771,0.284631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6326,'2020/03/23 13:42:21:049',6,0.520418,-0.412496,0.104686,0.023689,0.478911,0.272258,0.17137,0.105461,0.193714,0.271925,0.275316,0.122788,0.253183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6327,'2020/03/23 13:42:21:061',6,0.607646,-0.354116,0.122727,-0.0007,0.426741,0.272103,0.174956,0.126945,0.170764,0.238017,0.251375,0.145031,0.251214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6328,'2020/03/23 13:42:21:072',6,0.567543,-0.39203,0.142485,-0.003835,0.456418,0.269867,0.214732,0.142471,0.208481,0.291624,0.295116,0.163491,0.317715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6329,'2020/03/23 13:42:21:084',6,0.550177,-0.404923,0.159957,0.027493,0.447151,0.257834,0.209161,0.123319,0.194461,0.290023,0.298895,0.139485,0.265305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6330,'2020/03/23 13:42:21:096',6,0.518985,-0.377277,0.174971,0.057269,0.479533,0.273587,0.218321,0.171623,0.231499,0.331803,0.291844,0.144388,0.334226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6331,'2020/03/23 13:42:21:107',6,0.59778,-0.372565,0.166604,0.004367,0.461806,0.333885,0.278376,0.176274,0.245439,0.312584,0.331471,0.197551,0.324138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6332,'2020/03/23 13:42:21:107',6,0.59778,-0.372565,0.166604,0.004367,0.461806,0.333885,0.278376,0.176274,0.245439,0.312584,0.331471,0.197551,0.324138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6333,'2020/03/23 13:42:21:119',6,0.630302,-0.375341,0.101256,-0.000102,0.437339,0.291861,0.202977,0.17603,0.283493,0.33904,0.324599,0.169033,0.305817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6334,'2020/03/23 13:42:21:130',6,0.569158,-0.403848,0.132933,0.027473,0.449212,0.267058,0.209806,0.151388,0.256146,0.327503,0.302875,0.17848,0.274597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6335,'2020/03/23 13:42:21:142',6,0.590968,-0.357424,0.193235,0.006483,0.459618,0.325149,0.227693,0.19364,0.280136,0.340667,0.329755,0.197617,0.30799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6336,'2020/03/23 13:42:21:153',6,0.53119,-0.410977,0.135583,0.027207,0.50272,0.310373,0.205104,0.132109,0.229832,0.312869,0.303146,0.133118,0.249979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6337,'2020/03/23 13:42:21:165',6,0.556638,-0.382021,0.070173,-0.001331,0.400394,0.236228,0.164741,0.105098,0.186498,0.251381,0.263672,0.158585,0.282086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6338,'2020/03/23 13:42:21:177',6,0.562765,-0.397517,0.134571,-0.004135,0.453461,0.280102,0.219099,0.157989,0.224018,0.300846,0.291469,0.161813,0.307029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6339,'2020/03/23 13:42:21:178',6,0.562765,-0.397517,0.134571,-0.004135,0.453461,0.280102,0.219099,0.157989,0.224018,0.300846,0.291469,0.161813,0.307029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6340,'2020/03/23 13:42:21:188',6,0.54962,-0.411081,0.149471,0.013248,0.46122,0.264216,0.206545,0.112488,0.187929,0.285369,0.312871,0.154243,0.283034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6341,'2020/03/23 13:42:21:200',6,0.514367,-0.374391,0.182078,0.051724,0.454714,0.257332,0.23056,0.178023,0.217429,0.318993,0.28801,0.134576,0.313332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6342,'2020/03/23 13:42:21:212',6,0.594118,-0.376138,0.172201,0.021884,0.474977,0.325198,0.236196,0.148877,0.235301,0.330092,0.328234,0.201625,0.346593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6343,'2020/03/23 13:42:21:223',6,0.616804,-0.390554,0.104035,-0.004148,0.438583,0.297757,0.238542,0.18303,0.272004,0.316112,0.316296,0.161355,0.287201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6344,'2020/03/23 13:42:21:235',6,0.582503,-0.389261,0.124122,0.023015,0.433342,0.256691,0.190074,0.150147,0.27275,0.347757,0.325714,0.166877,0.271388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6345,'2020/03/23 13:42:21:247',6,0.577749,-0.372689,0.181072,0.019159,0.479268,0.31827,0.222582,0.189586,0.271289,0.331729,0.314688,0.214978,0.321754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6346,'2020/03/23 13:42:21:247',6,0.577749,-0.372689,0.181072,0.019159,0.479268,0.31827,0.222582,0.189586,0.271289,0.331729,0.314688,0.214978,0.321754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6347,'2020/03/23 13:42:21:258',6,0.538362,-0.407617,0.149977,0.006001,0.483413,0.322565,0.223548,0.152947,0.26288,0.353336,0.338658,0.161437,0.268619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6348,'2020/03/23 13:42:21:270',6,0.535062,-0.397774,0.074693,0.012603,0.435798,0.242866,0.160941,0.102682,0.18236,0.250553,0.258059,0.130784,0.266824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6349,'2020/03/23 13:42:21:281',6,0.561405,-0.394914,0.127808,-0.009342,0.449198,0.285647,0.206132,0.149175,0.206313,0.269402,0.26378,0.140082,0.273372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6350,'2020/03/23 13:42:21:294',6,0.546359,-0.412138,0.132857,-0.012033,0.453341,0.259693,0.207872,0.124299,0.1998,0.290661,0.312934,0.169612,0.31918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6351,'2020/03/23 13:42:21:305',6,0.529551,-0.386995,0.176968,0.040352,0.437068,0.253386,0.227492,0.160395,0.2065,0.307314,0.291562,0.136672,0.288262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6352,'2020/03/23 13:42:21:316',6,0.554462,-0.388505,0.166339,0.045116,0.486103,0.302963,0.21243,0.147338,0.228442,0.337055,0.317309,0.186472,0.357868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6353,'2020/03/23 13:42:21:316',6,0.554462,-0.388505,0.166339,0.045116,0.486103,0.302963,0.21243,0.147338,0.228442,0.337055,0.317309,0.186472,0.357868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6354,'2020/03/23 13:42:21:328',6,0.61033,-0.382562,0.132684,-0.000932,0.449896,0.313883,0.273898,0.184969,0.25336,0.298194,0.318732,0.166843,0.287167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6355,'2020/03/23 13:42:21:339',6,0.620375,-0.370816,0.115115,0.014168,0.432025,0.270681,0.181618,0.158746,0.276891,0.350788,0.333327,0.165278,0.288739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6356,'2020/03/23 13:42:21:351',6,0.575324,-0.390667,0.161288,0.029002,0.47737,0.302491,0.224765,0.173617,0.258382,0.327469,0.301477,0.206578,0.303136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6357,'2020/03/23 13:42:21:362',6,0.574036,-0.371927,0.179158,-0.002513,0.460622,0.329662,0.233471,0.170053,0.276504,0.356681,0.34255,0.176631,0.282906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6358,'2020/03/23 13:42:21:375',6,0.52193,-0.410507,0.100348,0.022847,0.473863,0.267226,0.16886,0.1044,0.191049,0.268189,0.272543,0.123014,0.255275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6359,'2020/03/23 13:42:21:386',6,0.604913,-0.360918,0.125506,-0.002378,0.43287,0.279382,0.180333,0.132714,0.172702,0.238134,0.250906,0.143467,0.252863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6360,'2020/03/23 13:42:21:397',6,0.566465,-0.392525,0.142518,-0.004888,0.45664,0.268602,0.214197,0.140252,0.207168,0.290671,0.296425,0.163995,0.318701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
6361,'2020/03/23 13:42:21:397',6,0.566465,-0.392525,0.142518,-0.004888,0.45664,0.268602,0.214197,0.140252,0.207168,0.290671,0.296425,0.163995,0.318701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0
